item_id|date|category|title|content|sentiment|summary|top_key_freq|tokens|tokens_v2|entities|token_pos|link|photo_link
aipl_20230519_1|2023-05-19|政治|是否當藍白合橋梁 高虹安：以新竹市政為重|鴻海創辦人郭台銘爭取中國國民黨總統提名失利，稱會支持黨提名的新北市長侯友宜。新竹市長高虹安今天被問到是否扮演藍白兩黨橋梁時說，市政還是她最主要工作。郭台銘稱會支持黨提名的侯友宜，而同時台灣民眾黨也確定提名黨主席柯文哲參選總統。台灣民眾黨籍高虹安上午陪同副總統賴清德前往新竹寶山水庫視察前瞻工程時，被媒體問到自己過去在鴻海任職時的「師父」在爭取國民黨提名失利後表態支持侯友宜，她是否也會支持「師父支持的人」？高虹安表示，郭台銘跟柯文哲都是她敬重的前輩，過去在產業和政治領域上也都有許多共識，柯文哲目前是台灣民眾黨主席，日前在黨中央委員會議上，也都一致通過提名柯文哲參選總統，這部分沒有什麼意外，大家不用想太多。媒體追問，是否有可能扮演「藍白合」的橋梁。高虹安說，她最近都是以新竹市政為重，沒有想過要扮演什麼重要的「藍白合」橋梁。高虹安強調，不管什麼政黨合作都不會是一個人的關鍵，可能要整黨的討論，或是黨主席跟黨主席之間的溝通，都非常重要。「有些黨內的問題，其實事前的溝通可能會比事後再去做一些摸頭要來的重要很多」。|0.0|['新竹市長高虹安今天被問到是否扮演藍白兩黨橋梁時說', '沒有想過要扮演什麼重要的「藍白合」橋梁', '被媒體問到自己過去在鴻海任職時的「師父」在爭取國民黨提名失利後表態支持侯友宜', '也都一致通過提名柯文哲參選總統', '稱會支持黨提名的新北市長侯友宜']|[('提名', 6), ('支持', 5), ('高虹安', 5), ('黨主席', 4), ('柯文哲', 4), ('郭台銘', 3), ('侯友宜', 3), ('新竹', 3), ('扮演', 3), ('橋梁', 3), ('台灣', 3), ('民眾', 3), ('鴻海', 2), ('爭取', 2), ('國民黨', 2), ('總統', 2), ('稱會', 2), ('市政', 2), ('參選', 2), ('媒體', 2), ('師父', 2), ('創辦人', 1), ('中國', 1), ('新北市長', 1), ('市長', 1), ('藍白', 1), ('工作', 1), ('黨籍', 1), ('陪同', 1), ('副總統', 1)]|['鴻海', '創辦人', '郭台銘', '爭取', '中國', '國民黨', '總統', '提名', '失利', '，', '稱會', '支持', '黨', '提名', '的', '新北市長', '侯友宜', '。', '新竹', '市長', '高虹安', '今天', '被', '問到', '是否', '扮演', '藍白', '兩', '黨', '橋梁', '時', '說', '，', '市政', '還', '是', '她', '最', '主要', '工作', '。', '郭台銘', '稱會', '支持', '黨', '提名', '的', '侯友宜', '，', '而', '同時', '台灣', '民眾', '黨', '也', '確定', '提名', '黨主席', '柯文哲', '參選', '總統', '。', '台灣', '民眾', '黨籍', '高虹安', '上午', '陪同', '副總統', '賴清德', '前往', '新竹', '寶山', '水庫', '視察', '前瞻', '工程', '時', '，', '被', '媒體', '問到', '自己', '過去', '在', '鴻海', '任職', '時', '的', '「', '師父', '」', '在', '爭取', '國民黨', '提名', '失利', '後', '表態', '支持', '侯友宜', '，', '她', '是否', '也', '會', '支持', '「', '師父', '支持', '的', '人', '」', '？', '高虹安', '表示', '，', '郭台銘', '跟', '柯文哲', '都', '是', '她', '敬重', '的', '前輩', '，', '過去', '在', '產業', '和', '政治', '領域', '上', '也', '都', '有', '許多', '共識', '，', '柯文哲', '目前', '是', '台灣', '民眾', '黨主席', '，', '日前', '在', '黨中央', '委員會議', '上', '，', '也', '都', '一致', '通過', '提名', '柯文哲', '參選', '總', '統', '，', '這', '部分', '沒有', '什麼', '意', '外', '，', '大家', '不', '用', '想', '太', '多', '。', '媒體', '追問', '，', '是否', '有', '可能', '扮演', '「', '藍白合', '」', '的', '橋梁', '。', '高虹安', '說', '，', '她', '最近', '都', '是', '以', '新竹', '市政', '為', '重', '，', '沒有', '想', '過', '要', '扮演', '什麼', '重要', '的', '「', '藍白合', '」', '橋梁', '。', '高虹安', '強調', '，', '不', '管', '什麼', '政黨', '合作', '都', '不', '會', '是', '一', '個', '人', '的', '關鍵', '，', '可能', '要', '整', '黨', '的', '討論', '，', '或是', '黨主席', '跟', '黨主席', '之', '間', '的', '溝通', '，', '都', '非常', '重要', '。', '「', '有些黨內', '的', '問題', '，', '其', '實事', '前', '的', '溝通', '可能', '會', '比', '事', '後', '再', '去', '做', '一些', '摸', '頭', '要', '來', '的', '重要', '很多', '」', '。']|['鴻海', '創辦人', '郭台銘', '爭取', '中國', '國民黨', '總統', '提名', '稱會', '支持', '提名', '新北市長', '侯友宜', '新竹', '市長', '高虹安', '扮演', '藍白', '橋梁', '市政', '工作', '郭台銘', '稱會', '支持', '提名', '侯友宜', '台灣', '民眾', '提名', '黨主席', '柯文哲', '參選', '總統', '台灣', '民眾', '黨籍', '高虹安', '陪同', '副總統', '賴清德', '新竹', '寶山', '水庫', '工程', '媒體', '鴻海', '師父', '爭取', '國民黨', '提名', '表態', '支持', '侯友宜', '支持', '師父', '支持', '高虹安', '郭台銘', '柯文哲', '前輩', '產業', '政治', '領域', '共識', '柯文哲', '台灣', '民眾', '黨主席', '黨中央', '委員會議', '通過', '提名', '柯文哲', '參選', '媒體', '扮演', '橋梁', '高虹安', '新竹', '市政', '扮演', '橋梁', '高虹安', '政黨', '關鍵', '黨主席', '黨主席', '問題', '實事']|[NerToken(word='鴻海', ner='GPE', idx=(0, 2)), NerToken(word='郭台銘', ner='PERSON', idx=(5, 8)), NerToken(word='中國', ner='GPE', idx=(10, 12)), NerToken(word='侯友宜', ner='PERSON', idx=(34, 37)), NerToken(word='新竹', ner='GPE', idx=(38, 40)), NerToken(word='高虹安', ner='PERSON', idx=(42, 45)), NerToken(word='今天', ner='DATE', idx=(45, 47)), NerToken(word='郭台銘', ner='PERSON', idx=(74, 77)), NerToken(word='侯友宜', ner='PERSON', idx=(85, 88)), NerToken(word='台灣', ner='GPE', idx=(92, 94)), NerToken(word='柯文哲', ner='PERSON', idx=(105, 108)), NerToken(word='台灣', ner='GPE', idx=(113, 115)), NerToken(word='高虹安', ner='PERSON', idx=(119, 122)), NerToken(word='賴清德', ner='PERSON', idx=(129, 132)), NerToken(word='鴻海', ner='GPE', idx=(158, 160)), NerToken(word='國民黨', ner='ORG', idx=(171, 174)), NerToken(word='侯友宜', ner='PERSON', idx=(183, 186)), NerToken(word='高虹安', ner='PERSON', idx=(203, 206)), NerToken(word='郭台銘', ner='PERSON', idx=(209, 212)), NerToken(word='柯文哲', ner='PERSON', idx=(213, 216)), NerToken(word='柯文哲', ner='PERSON', idx=(244, 247)), NerToken(word='柯文哲', ner='PERSON', idx=(278, 281)), NerToken(word='高虹安', ner='PERSON', idx=(325, 328)), NerToken(word='新竹市', ner='GPE', idx=(336, 339)), NerToken(word='高虹安', ner='PERSON', idx=(363, 366))]|[('鴻海', 'Nb'), ('創辦人', 'Na'), ('郭台銘', 'Nb'), ('爭取', 'VC'), ('中國', 'Nc'), ('國民黨', 'Nb'), ('總統', 'Na'), ('提名', 'VC'), ('失利', 'VH'), ('，', 'COMMACATEGORY'), ('稱會', 'VA'), ('支持', 'VC'), ('黨', 'Na'), ('提名', 'VC'), ('的', 'DE'), ('新北市長', 'Nc'), ('侯友宜', 'Nb'), ('。', 'PERIODCATEGORY'), ('新竹', 'Nc'), ('市長', 'Na'), ('高虹安', 'Nb'), ('今天', 'Nd'), ('被', 'P'), ('問到', 'VE'), ('是否', 'D'), ('扮演', 'VC'), ('藍白', 'Nb'), ('兩', 'Neu'), ('黨', 'Na'), ('橋梁', 'Na'), ('時', 'Ng'), ('說', 'VE'), ('，', 'COMMACATEGORY'), ('市政', 'Na'), ('還', 'D'), ('是', 'SHI'), ('她', 'Nh'), ('最', 'Dfa'), ('主要', 'A'), ('工作', 'Na'), ('。', 'PERIODCATEGORY'), ('郭台銘', 'Nb'), ('稱會', 'VA'), ('支持', 'VC'), ('黨', 'Na'), ('提名', 'VC'), ('的', 'DE'), ('侯友宜', 'Nb'), ('，', 'COMMACATEGORY'), ('而', 'Cbb'), ('同時', 'Nd'), ('台灣', 'Nc'), ('民眾', 'Nb'), ('黨', 'Na'), ('也', 'D'), ('確定', 'VK'), ('提名', 'VC'), ('黨主席', 'Na'), ('柯文哲', 'Nb'), ('參選', 'VC'), ('總統', 'Na'), ('。', 'PERIODCATEGORY'), ('台灣', 'Nc'), ('民眾', 'Na'), ('黨籍', 'Na'), ('高虹安', 'Nb'), ('上午', 'Nd'), ('陪同', 'VC'), ('副總統', 'Na'), ('賴清德', 'Nb'), ('前往', 'VCL'), ('新竹', 'Nc'), ('寶山', 'Nc'), ('水庫', 'Na'), ('視察', 'VE'), ('前瞻', 'Nv'), ('工程', 'Na'), ('時', 'Ng'), ('，', 'COMMACATEGORY'), ('被', 'P'), ('媒體', 'Na'), ('問到', 'VE'), ('自己', 'Nh'), ('過去', 'Nd'), ('在', 'P'), ('鴻海', 'Nb'), ('任職', 'VG'), ('時', 'Ng'), ('的', 'DE'), ('「', 'PARENTHESISCATEGORY'), ('師父', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('在', 'P'), ('爭取', 'VC'), ('國民黨', 'Nb'), ('提名', 'VC'), ('失利', 'VH'), ('後', 'Ng'), ('表態', 'VA'), ('支持', 'VC'), ('侯友宜', 'Nb'), ('，', 'COMMACATEGORY'), ('她', 'Nh'), ('是否', 'D'), ('也', 'D'), ('會', 'D'), ('支持', 'VC'), ('「', 'PARENTHESISCATEGORY'), ('師父', 'Na'), ('支持', 'VC'), ('的', 'DE'), ('人', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('？', 'QUESTIONCATEGORY'), ('高虹安', 'Nb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('郭台銘', 'Nb'), ('跟', 'Caa'), ('柯文哲', 'Nb'), ('都', 'D'), ('是', 'SHI'), ('她', 'Nh'), ('敬重', 'VJ'), ('的', 'DE'), ('前輩', 'Na'), ('，', 'COMMACATEGORY'), ('過去', 'Nd'), ('在', 'P'), ('產業', 'Na'), ('和', 'Caa'), ('政治', 'Na'), ('領域', 'Na'), ('上', 'Ng'), ('也', 'D'), ('都', 'D'), ('有', 'V_2'), ('許多', 'Neqa'), ('共識', 'Na'), ('，', 'COMMACATEGORY'), ('柯文哲', 'Nb'), ('目前', 'Nd'), ('是', 'SHI'), ('台灣', 'Nc'), ('民眾', 'Nb'), ('黨主席', 'Na'), ('，', 'COMMACATEGORY'), ('日前', 'Nd'), ('在', 'P'), ('黨中央', 'Na'), ('委員會議', 'Na'), ('上', 'Ncd'), ('，', 'COMMACATEGORY'), ('也', 'D'), ('都', 'D'), ('一致', 'VH'), ('通過', 'VC'), ('提名', 'VC'), ('柯文哲', 'Nb'), ('參選', 'VC'), ('總', 'Na'), ('統', 'Na'), ('，', 'COMMACATEGORY'), ('這', 'Nep'), ('部分', 'Neqa'), ('沒有', 'VJ'), ('什麼', 'Nep'), ('意', 'Na'), ('外', 'Ng'), ('，', 'COMMACATEGORY'), ('大家', 'Nh'), ('不', 'D'), ('用', 'P'), ('想', 'VE'), ('太', 'VH'), ('多', 'VH'), ('。', 'PERIODCATEGORY'), ('媒體', 'Na'), ('追問', 'VE'), ('，', 'COMMACATEGORY'), ('是否', 'D'), ('有', 'V_2'), ('可能', 'D'), ('扮演', 'VC'), ('「', 'PARENTHESISCATEGORY'), ('藍白合', 'VH'), ('」', 'PARENTHESISCATEGORY'), ('的', 'DE'), ('橋梁', 'Na'), ('。', 'PERIODCATEGORY'), ('高虹安', 'Nb'), ('說', 'VE'), ('，', 'COMMACATEGORY'), ('她', 'Nh'), ('最近', 'Nd'), ('都', 'D'), ('是', 'SHI'), ('以', 'P'), ('新竹', 'Nc'), ('市政', 'Na'), ('為', 'VI'), ('重', 'VH'), ('，', 'COMMACATEGORY'), ('沒有', 'D'), ('想', 'VE'), ('過', 'Di'), ('要', 'D'), ('扮演', 'VC'), ('什麼', 'Nep'), ('重要', 'VH'), ('的', 'DE'), ('「', 'PARENTHESISCATEGORY'), ('藍白合', 'VH'), ('」', 'PARENTHESISCATEGORY'), ('橋梁', 'Na'), ('。', 'PERIODCATEGORY'), ('高虹安', 'Nb'), ('強調', 'VE'), ('，', 'COMMACATEGORY'), ('不', 'Cbb'), ('管', 'VE'), ('什麼', 'Nep'), ('政黨', 'Na'), ('合作', 'VH'), ('都', 'D'), ('不', 'D'), ('會', 'D'), ('是', 'SHI'), ('一', 'Neu'), ('個', 'Nf'), ('人', 'Na'), ('的', 'DE'), ('關鍵', 'Na'), ('，', 'COMMACATEGORY'), ('可能', 'D'), ('要', 'D'), ('整', 'VC'), ('黨', 'Na'), ('的', 'DE'), ('討論', 'Nv'), ('，', 'COMMACATEGORY'), ('或是', 'Caa'), ('黨主席', 'Na'), ('跟', 'P'), ('黨主席', 'Na'), ('之', 'Ng'), ('間', 'Ng'), ('的', 'DE'), ('溝通', 'Nv'), ('，', 'COMMACATEGORY'), ('都', 'D'), ('非常', 'Dfa'), ('重要', 'VH'), ('。', 'PERIODCATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('有些黨內', 'V_2'), ('的', 'DE'), ('問題', 'Na'), ('，', 'COMMACATEGORY'), ('其', 'Nep'), ('實事', 'Na'), ('前', 'Ng'), ('的', 'DE'), ('溝通', 'Nv'), ('可能', 'D'), ('會', 'D'), ('比', 'P'), ('事', 'Na'), ('後', 'Ng'), ('再', 'D'), ('去', 'D'), ('做', 'VC'), ('一些', 'Neqa'), ('摸', 'Na'), ('頭', 'Na'), ('要', 'D'), ('來', 'VA'), ('的', 'DE'), ('重要', 'VH'), ('很多', 'VH'), ('」', 'PARENTHESISCATEGORY'), ('。', 'PERIODCATEGORY')]|https://www.cna.com.tw/news/aipl/202305190213.aspx|
